videoId,totalWords,totalUniqueWords,totalSentences,avgSyllPerSec,avgCEFRScore,avgWordCEFR,avgFreqCEFR,readability,avgSentenceLength,uncommonRatio,totalEasyRatio,totalMiddleRatio,totalHardRatio,wordEasyRatio,wordMiddleRatio,wordHardRatio,FreqEasyRatio,FreqMiddleRatio,FreqHardRatio,channelId,video_id,difficulty,channel_id
PkzCjjENNQg,31,5,1,0.1320003462304164,2.64,2.1,3.0,7.8536,31.0,40.0,60.0,20.0,20.0,70.0,20.0,10.0,53.333333333333336,20.0,26.666666666666668,UCi3onjs7UU2Z64i3RrVci-Q,PkzCjjENNQg,1,UCi3onjs7UU2Z64i3RrVci-Q
AqYaPsE_Z24,50,14,5,0.7468404143676644,2.4571428571428573,2.5357142857142856,2.4047619047619047,3.879571428571429,10.0,21.428571428571427,68.57142857142858,8.571428571428571,22.85714285714285,71.42857142857142,0.0,28.57142857142857,66.66666666666667,14.285714285714285,19.047619047619047,UCQVUNS5Cfk3evojaPHQvD1g,AqYaPsE_Z24,1,UCQVUNS5Cfk3evojaPHQvD1g
VOROgXftd0o,54,43,12,0.8043650895304455,1.8930232558139537,1.744186046511628,1.992248062015504,2.4264558139534884,4.5,13.953488372093023,77.20930232558139,15.348837209302324,7.441860465116279,81.3953488372093,10.465116279069768,8.13953488372093,74.41860465116278,18.6046511627907,6.976744186046512,UCQVUNS5Cfk3evojaPHQvD1g,VOROgXftd0o,1,UCQVUNS5Cfk3evojaPHQvD1g
Cgtt2f4DMBM,36,14,2,0.3603325354541477,1.5,1.5357142857142856,1.4761904761904765,2.020657142857143,18.0,7.142857142857142,87.14285714285715,10.0,2.857142857142857,89.28571428571429,7.142857142857142,3.571428571428571,85.71428571428572,11.904761904761903,2.380952380952381,UCQVUNS5Cfk3evojaPHQvD1g,Cgtt2f4DMBM,1,UCQVUNS5Cfk3evojaPHQvD1g
om0LA4oxZVc,22,10,5,0.4173369350775487,3.06,3.4000000000000004,2.833333333333333,9.69224,4.4,60.0,54.00000000000001,12.0,34.0,50.0,5.0,45.0,56.66666666666667,16.666666666666668,26.666666666666668,UCQVUNS5Cfk3evojaPHQvD1g,om0LA4oxZVc,1,UCQVUNS5Cfk3evojaPHQvD1g
dALV4WDl92Q,82,11,10,0.6403151233600205,1.5454545454545454,1.4545454545454546,1.6060606060606062,1.8421745454545455,8.2,9.090909090909092,85.45454545454547,7.272727272727273,7.272727272727273,90.9090909090909,0.0,9.090909090909092,81.81818181818183,12.12121212121212,6.06060606060606,UCQVUNS5Cfk3evojaPHQvD1g,dALV4WDl92Q,1,UCQVUNS5Cfk3evojaPHQvD1g
FvwEpCN6w3A,145,28,19,0.7685427679322183,2.5285714285714285,2.357142857142857,2.642857142857143,2.070312030075188,7.631578947368421,10.714285714285714,60.71428571428571,20.714285714285715,18.57142857142857,66.07142857142857,16.07142857142857,17.857142857142858,57.14285714285714,23.80952380952381,19.047619047619047,UCQVUNS5Cfk3evojaPHQvD1g,FvwEpCN6w3A,1,UCQVUNS5Cfk3evojaPHQvD1g
40FEQYL7DTI,593,123,52,0.5970042573780198,2.517073170731707,2.34959349593496,2.628726287262873,3.646606378986867,11.403846153846152,19.51219512195122,60.65040650406504,20.8130081300813,18.536585365853657,69.91869918699186,10.16260162601626,19.91869918699187,54.47154471544715,27.91327913279133,17.615176151761517,UCQVUNS5Cfk3evojaPHQvD1g,40FEQYL7DTI,1,UCQVUNS5Cfk3evojaPHQvD1g
IV0NG6lMjDs,68,18,2,1.003211623788908,2.5444444444444447,2.055555555555556,2.8703703703703702,5.195288888888889,34.0,22.22222222222222,62.22222222222222,16.666666666666668,21.11111111111111,77.77777777777777,2.7777777777777777,19.444444444444446,51.85185185185185,25.925925925925924,22.222222222222225,UCQVUNS5Cfk3evojaPHQvD1g,IV0NG6lMjDs,1,UCQVUNS5Cfk3evojaPHQvD1g
VOKhgaszqGc,131,41,20,1.3954475322517417,2.702439024390244,2.3902439024390247,2.9105691056910565,1.4802458536585366,6.55,7.317073170731707,54.14634146341464,24.390243902439025,21.463414634146343,65.85365853658536,14.634146341463412,19.51219512195122,46.34146341463414,30.894308943089435,22.764227642276424,UCQVUNS5Cfk3evojaPHQvD1g,VOKhgaszqGc,1,UCQVUNS5Cfk3evojaPHQvD1g
B3E6sr413OY,24,9,2,0.2252191382214894,2.9777777777777774,3.2777777777777777,2.777777777777778,7.612977777777778,12.0,44.44444444444444,57.777777777777786,8.88888888888889,33.333333333333336,50.0,11.11111111111111,38.88888888888889,62.962962962962976,7.4074074074074066,29.629629629629637,UCQVUNS5Cfk3evojaPHQvD1g,B3E6sr413OY,1,UCQVUNS5Cfk3evojaPHQvD1g
WPwL6jQB7dU,18,9,4,0.3084694133297346,3.1555555555555554,3.055555555555556,3.222222222222222,7.240977777777778,4.5,44.44444444444444,44.44444444444445,26.666666666666668,28.88888888888889,44.44444444444445,27.77777777777777,27.77777777777778,44.44444444444444,25.925925925925924,29.629629629629623,UCQVUNS5Cfk3evojaPHQvD1g,WPwL6jQB7dU,1,UCQVUNS5Cfk3evojaPHQvD1g
FCkcqZjkMb4,449,107,43,0.6212757574283098,2.500934579439253,2.4626168224299065,2.5264797507788166,4.059598522060422,10.44186046511628,22.429906542056077,61.86915887850467,20.186915887850468,17.94392523364486,68.22429906542055,9.813084112149532,21.962616822429908,57.63239875389408,27.102803738317757,15.264797507788163,UCQVUNS5Cfk3evojaPHQvD1g,FCkcqZjkMb4,1,UCQVUNS5Cfk3evojaPHQvD1g
h0020ylIoMw,80,20,2,0.6415381122987791,1.84,1.9,1.8,3.563,40.0,10.0,82.0,6.0,12.0,82.5,2.5,15.0,81.66666666666666,8.333333333333334,10.0,UCQVUNS5Cfk3evojaPHQvD1g,h0020ylIoMw,1,UCQVUNS5Cfk3evojaPHQvD1g
zwAR4q0yVRs,59,22,6,0.7632893220373251,2.2727272727272725,1.977272727272727,2.46969696969697,2.640915151515152,9.833333333333334,13.636363636363637,68.18181818181817,16.363636363636363,15.454545454545451,77.27272727272727,9.090909090909092,13.636363636363637,62.121212121212125,21.21212121212121,16.666666666666664,UCQVUNS5Cfk3evojaPHQvD1g,zwAR4q0yVRs,1,UCQVUNS5Cfk3evojaPHQvD1g
ouimkf_zINI,1205,486,224,1.9410311436141008,2.8168724279835398,2.668724279835391,2.9156378600823043,5.562644473838919,5.379464285714286,33.53909465020576,55.47325102880659,20.617283950617285,23.90946502057613,61.31687242798354,15.94650205761317,22.736625514403293,51.57750342935528,23.73113854595336,24.69135802469136,UCxyCzPY2pjAjrxoSYclpuLg,ouimkf_zINI,2,UCxyCzPY2pjAjrxoSYclpuLg
SMO8i3g4vlY,1004,455,181,1.8879909881580648,2.681318681318681,2.486813186813187,2.810989010989011,5.654140270778945,5.54696132596685,34.065934065934066,57.75824175824175,21.75824175824176,20.483516483516485,65.16483516483517,15.604395604395606,19.23076923076923,52.82051282051282,25.86080586080586,21.31868131868132,UCxyCzPY2pjAjrxoSYclpuLg,SMO8i3g4vlY,2,UCxyCzPY2pjAjrxoSYclpuLg
hfnfcKh7Q-8,1431,576,246,2.1472422328670184,2.979166666666667,2.881076388888889,3.044560185185185,5.990471273712736,5.817073170731708,36.11111111111111,51.701388888888886,21.84027777777778,26.45833333333333,57.37847222222222,15.711805555555555,26.90972222222222,47.91666666666667,25.925925925925927,26.15740740740741,UCxyCzPY2pjAjrxoSYclpuLg,hfnfcKh7Q-8,2,UCxyCzPY2pjAjrxoSYclpuLg
QYj0W5mnEFE,1239,513,188,2.034145859854977,2.7134502923976607,2.5799220272904484,2.8024691358024687,5.467099531334246,6.590425531914893,32.553606237816766,57.93372319688109,20.03898635477583,22.02729044834308,63.64522417153996,14.132553606237815,22.22222222222222,54.12605588044184,23.976608187134502,21.89733593242365,UCxyCzPY2pjAjrxoSYclpuLg,QYj0W5mnEFE,2,UCxyCzPY2pjAjrxoSYclpuLg
Kad5GcgcrjI,1554,524,249,2.244257166445008,2.791984732824427,2.645038167938931,2.8899491094147582,5.673330433183115,6.240963855421687,33.969465648854964,56.45038167938931,19.65648854961832,23.893129770992367,63.74045801526718,11.927480916030536,24.33206106870229,51.59033078880408,24.80916030534351,23.60050890585242,UCxyCzPY2pjAjrxoSYclpuLg,Kad5GcgcrjI,2,UCxyCzPY2pjAjrxoSYclpuLg
efQPPBZmerY,1160,443,176,2.0965474808915903,2.8000000000000003,2.73589164785553,2.8427389014296462,5.851626923866202,6.590909090909091,34.988713318284425,56.97516930022573,18.329571106094804,24.69525959367946,61.738148984198645,12.528216704288935,25.733634311512414,53.799849510910455,22.19714070729872,24.003009781790823,UCxyCzPY2pjAjrxoSYclpuLg,efQPPBZmerY,2,UCxyCzPY2pjAjrxoSYclpuLg
Wr7n1ZBsdpw,1183,489,213,1.9804386873320816,2.8159509202453985,2.650306748466257,2.9263803680981595,5.82942476453815,5.553990610328638,35.173824130879346,55.41922290388548,20.3680981595092,24.21267893660532,62.26993865030675,14.928425357873213,22.80163599182004,50.85207907293797,23.9945466939332,25.153374233128837,UCxyCzPY2pjAjrxoSYclpuLg,Wr7n1ZBsdpw,2,UCxyCzPY2pjAjrxoSYclpuLg
hetpF5S4WQc,1457,652,231,2.108533309503684,3.0325153374233134,2.8949386503067487,3.1242331288343563,6.803213119804532,6.307359307359308,41.104294478527606,49.69325153374233,23.15950920245399,27.14723926380368,55.98159509202455,17.10122699386503,26.91717791411043,45.50102249488752,27.19836400817996,27.300613496932517,UCxyCzPY2pjAjrxoSYclpuLg,hetpF5S4WQc,2,UCxyCzPY2pjAjrxoSYclpuLg
qQ8R2QnqbBM,1360,541,215,1.964910666329264,2.7737523105360444,2.6284658040665434,2.870609981515712,5.596539964750892,6.325581395348837,33.45656192236599,56.82070240295749,20.221811460258778,22.95748613678373,63.49353049907578,13.401109057301294,23.10536044362292,52.37215033887863,24.768946395563773,22.858903265557608,UCxyCzPY2pjAjrxoSYclpuLg,qQ8R2QnqbBM,2,UCxyCzPY2pjAjrxoSYclpuLg
UmYnlwNToMM,1285,495,186,1.82071763160418,2.7107070707070706,2.533333333333333,2.8289562289562284,5.66979797979798,6.908602150537634,33.73737373737374,57.73737373737373,20.646464646464647,21.61616161616162,65.05050505050505,14.343434343434344,20.60606060606061,52.86195286195286,24.84848484848485,22.28956228956229,UCxyCzPY2pjAjrxoSYclpuLg,UmYnlwNToMM,2,UCxyCzPY2pjAjrxoSYclpuLg
82lhLgiKtuU,994,454,160,2.023220061946941,2.8140969162995595,2.709251101321586,2.8839941262848754,5.525100352422908,6.2125,33.03964757709251,55.50660792951542,20.52863436123348,23.964757709251103,61.563876651982376,13.43612334801762,25.0,51.46842878120411,25.25697503671072,23.27459618208517,UCxyCzPY2pjAjrxoSYclpuLg,82lhLgiKtuU,2,UCxyCzPY2pjAjrxoSYclpuLg
1jq4WdFfWaA,1144,464,197,2.0855219110107006,2.792241379310345,2.627155172413793,2.902298850574713,6.107191970068265,5.807106598984771,36.853448275862064,57.02586206896552,18.75,24.224137931034484,63.57758620689656,12.607758620689657,23.814655172413797,52.6580459770115,22.844827586206897,24.49712643678161,UCxyCzPY2pjAjrxoSYclpuLg,1jq4WdFfWaA,2,UCxyCzPY2pjAjrxoSYclpuLg
5BTwT4H0KQU,1258,530,163,2.101938639974632,2.9947169811320755,2.85188679245283,3.089937106918238,6.877557170968863,7.717791411042945,41.13207547169812,51.9622641509434,20.18867924528302,27.849056603773583,58.39622641509434,14.62264150943396,26.9811320754717,47.672955974842765,23.899371069182383,28.42767295597484,UCxyCzPY2pjAjrxoSYclpuLg,5BTwT4H0KQU,2,UCxyCzPY2pjAjrxoSYclpuLg
ujwHc4A9jQI,1019,428,165,1.874547366557132,2.8070093457943925,2.6950934579439254,2.8816199376947043,5.581948416879071,6.175757575757576,33.41121495327103,56.21495327102804,18.738317757009348,25.04672897196261,61.91588785046729,12.61682242990654,25.46728971962617,52.41433021806853,22.81931464174455,24.76635514018692,UCxyCzPY2pjAjrxoSYclpuLg,ujwHc4A9jQI,2,UCxyCzPY2pjAjrxoSYclpuLg
lfgFHjVhtx8,972,444,162,1.773756069955614,2.6936936936936937,2.55518018018018,2.786036036036036,5.418681081081082,6.0,32.432432432432435,58.78378378378379,19.324324324324323,21.89189189189189,64.86486486486487,13.85135135135135,21.283783783783782,54.729729729729726,22.972972972972972,22.2972972972973,UCxyCzPY2pjAjrxoSYclpuLg,lfgFHjVhtx8,2,UCxyCzPY2pjAjrxoSYclpuLg
Ar4maYqTwC4,1309,545,247,2.118144553067705,2.8840366972477063,2.776146788990826,2.9559633027522936,6.057355331872378,5.299595141700405,36.69724770642202,53.76146788990826,20.990825688073397,25.247706422018343,58.07339449541285,17.61467889908257,24.31192660550459,50.8868501529052,23.24159021406728,25.871559633027523,UCxyCzPY2pjAjrxoSYclpuLg,Ar4maYqTwC4,2,UCxyCzPY2pjAjrxoSYclpuLg
Z8kC0p4WEYE,918,374,176,1.6341268991445683,2.897860962566845,2.7780748663101607,2.977718360071301,6.08496577540107,5.215909090909091,36.898395721925134,54.06417112299465,19.572192513368982,26.363636363636363,59.89304812834224,13.90374331550802,26.203208556149733,50.17825311942959,23.351158645276293,26.47058823529412,UCxyCzPY2pjAjrxoSYclpuLg,Z8kC0p4WEYE,2,UCxyCzPY2pjAjrxoSYclpuLg
xG1kcT4C0AI,1266,522,216,1.946691167916461,2.834099616858237,2.740421455938697,2.896551724137931,5.463297318007664,5.861111111111111,32.758620689655174,55.17241379310345,20.45977011494253,24.367816091954023,59.38697318007664,16.18773946360153,24.42528735632184,52.36270753512133,23.30779054916986,24.32950191570881,UCxyCzPY2pjAjrxoSYclpuLg,xG1kcT4C0AI,2,UCxyCzPY2pjAjrxoSYclpuLg
GqNEh3HvYyA,1063,466,160,1.742711046357914,2.75793991416309,2.663090128755365,2.821173104434907,5.1071909442060095,6.64375,30.25751072961373,57.51072961373391,18.92703862660944,23.56223175965665,63.51931330472103,12.23175965665236,24.248927038626608,53.50500715307582,23.39055793991416,23.104434907010017,UCxyCzPY2pjAjrxoSYclpuLg,GqNEh3HvYyA,2,UCxyCzPY2pjAjrxoSYclpuLg
QxPudzTNxqw,1054,452,184,1.7835475719120912,2.811946902654868,2.686946902654867,2.8952802359882006,5.803635013466718,5.728260869565218,34.95575221238938,56.15044247787611,18.89380530973451,24.95575221238938,61.61504424778761,14.380530973451323,24.00442477876106,52.50737463126843,21.90265486725664,25.589970501474927,UCxyCzPY2pjAjrxoSYclpuLg,QxPudzTNxqw,2,UCxyCzPY2pjAjrxoSYclpuLg
Mn4fPnJ-UYs,977,425,167,1.7687907247086163,2.840470588235294,2.763529411764706,2.891764705882353,6.569021909122931,5.850299401197605,39.76470588235294,55.34117647058824,19.858823529411765,24.8,60.23529411764706,15.058823529411764,24.70588235294117,52.07843137254902,23.05882352941176,24.862745098039213,UCxyCzPY2pjAjrxoSYclpuLg,Mn4fPnJ-UYs,2,UCxyCzPY2pjAjrxoSYclpuLg
jnsqfHIcatg,1316,560,228,2.124139128700965,2.8007142857142857,2.691071428571429,2.873809523809524,6.122948433583961,5.771929824561403,36.96428571428572,55.78571428571429,21.035714285714285,23.178571428571427,61.33928571428571,15.178571428571429,23.48214285714285,52.083333333333336,24.94047619047619,22.976190476190474,UCxyCzPY2pjAjrxoSYclpuLg,jnsqfHIcatg,2,UCxyCzPY2pjAjrxoSYclpuLg
boatxuYUTrU,1375,527,228,2.1317624765882583,2.8614800759013286,2.735294117647059,2.945604048070841,6.20164652618263,6.030701754385965,37.381404174573056,54.23149905123339,21.40417457305503,24.364326375711578,60.24667931688805,15.464895635673624,24.288425047438327,50.221378874130295,25.36369386464263,24.41492726122707,UCxyCzPY2pjAjrxoSYclpuLg,boatxuYUTrU,2,UCxyCzPY2pjAjrxoSYclpuLg
L59Rv0XgSgw,1245,476,220,2.1626044452077307,2.544957983193277,2.5031512605042017,2.572829131652661,4.725774942704355,5.659090909090909,28.15126050420168,62.18487394957983,19.411764705882355,18.403361344537814,66.38655462184875,13.760504201680671,19.85294117647059,59.38375350140056,23.179271708683476,17.436974789915965,UCxyCzPY2pjAjrxoSYclpuLg,L59Rv0XgSgw,2,UCxyCzPY2pjAjrxoSYclpuLg
mv3V76sL0jc,1273,531,218,2.064483865444356,2.8587570621468923,2.7212806026365346,2.950408035153798,5.582706377097048,5.839449541284404,33.52165725047081,54.91525423728813,20.18832391713748,24.896421845574388,62.24105461393597,12.900188323917138,24.858757062146893,50.03138731952291,25.047080979284367,24.92153170119272,UCxyCzPY2pjAjrxoSYclpuLg,mv3V76sL0jc,2,UCxyCzPY2pjAjrxoSYclpuLg
vrMqvuBLCDk,1208,500,202,1.8290897251948104,2.8356000000000003,2.721,2.9120000000000004,5.6336378217821785,5.98019801980198,33.800000000000004,55.8,19.6,24.6,62.2,12.5,25.3,51.53333333333333,24.333333333333336,24.133333333333333,UCxyCzPY2pjAjrxoSYclpuLg,vrMqvuBLCDk,2,UCxyCzPY2pjAjrxoSYclpuLg
qTFhq2G1S34,1095,404,227,1.895452471154987,2.513366336633663,2.412128712871287,2.580858085808581,4.812106446547738,4.823788546255507,28.96039603960396,62.47524752475248,19.207920792079207,18.31683168316832,68.1930693069307,12.623762376237623,19.183168316831683,58.66336633663367,23.5973597359736,17.73927392739274,UCxyCzPY2pjAjrxoSYclpuLg,qTFhq2G1S34,2,UCxyCzPY2pjAjrxoSYclpuLg
MpQM3cy-tXI,583,317,184,3.731575793888551,2.9804416403785488,2.8201892744479498,3.0872765509989484,5.985011411329037,3.1684782608695654,36.90851735015773,52.99684542586751,18.10725552050473,28.895899053627765,59.30599369085173,13.406940063091485,27.287066246056774,48.79074658254469,21.24079915878023,29.96845425867508,UCY30JRSgfhYXA6i6xX1erWg,MpQM3cy-tXI,2,UCY30JRSgfhYXA6i6xX1erWg
B5oXzc5kZNk,652,320,130,3.2427957038706543,3.134375,3.0406250000000004,3.196875,6.959513076923078,5.015384615384615,42.5,49.5,18.5625,31.9375,55.3125,12.65625,32.03125,45.625,22.5,31.875,UCY30JRSgfhYXA6i6xX1erWg,B5oXzc5kZNk,2,UCY30JRSgfhYXA6i6xX1erWg
zeCeQQvaEJc,484,233,138,2.909294211436317,2.8137339055793986,2.740343347639485,2.862660944206008,6.340869291534491,3.5072463768115942,39.05579399141631,57.6824034334764,15.107296137339056,27.21030042918455,62.87553648068669,9.012875536480689,28.11158798283262,54.2203147353362,19.170243204577968,26.60944206008584,UCY30JRSgfhYXA6i6xX1erWg,zeCeQQvaEJc,2,UCY30JRSgfhYXA6i6xX1erWg
3leohmSJvKE,882,456,299,3.8731059426189383,3.364035087719299,3.2280701754385968,3.4546783625730995,7.41802223200141,2.9498327759197323,46.05263157894737,45.39473684210526,17.850877192982452,36.75438596491228,51.20614035087719,12.938596491228072,35.85526315789474,41.52046783625731,21.125730994152047,37.353801169590646,UCY30JRSgfhYXA6i6xX1erWg,3leohmSJvKE,2,UCY30JRSgfhYXA6i6xX1erWg
ICSxzxRgyd8,811,361,240,3.844372000901052,2.8891966759002767,2.844875346260388,2.918744228993537,6.203673148661128,3.379166666666667,38.22714681440444,54.847645429362885,18.171745152354568,26.980609418282548,58.03324099722992,13.988919667590029,27.97783933518005,52.72391505078486,20.96029547553093,26.31578947368421,UCY30JRSgfhYXA6i6xX1erWg,ICSxzxRgyd8,2,UCY30JRSgfhYXA6i6xX1erWg
KGGUOW6p1rE,738,350,201,3.880363684777892,2.8994285714285715,2.807142857142857,2.960952380952381,5.911627718550107,3.671641791044776,36.285714285714285,54.91428571428571,17.257142857142856,27.82857142857143,60.14285714285714,11.714285714285715,28.142857142857142,51.42857142857143,20.95238095238096,27.61904761904762,UCY30JRSgfhYXA6i6xX1erWg,KGGUOW6p1rE,2,UCY30JRSgfhYXA6i6xX1erWg
lvGUKfqGXdQ,748,367,232,4.328411605443194,2.867029972752044,2.7125340599455043,2.9700272479564034,6.183350483886123,3.2241379310344827,38.14713896457766,55.80381471389647,17.111716621253404,27.08446866485013,62.53405994550409,11.716621253405997,25.74931880108992,51.316984559491374,20.70844686648501,27.97456857402361,UCY30JRSgfhYXA6i6xX1erWg,lvGUKfqGXdQ,2,UCY30JRSgfhYXA6i6xX1erWg
N5MWiqeENNI,267,179,79,3.818650581310504,2.782122905027933,2.7402234636871508,2.810055865921788,6.166071197227919,3.3797468354430378,37.98882681564245,57.541899441340775,16.87150837988827,25.58659217877095,61.452513966480446,11.731843575418994,26.81564245810056,54.93482309124767,20.297951582867785,24.767225325884542,UCY30JRSgfhYXA6i6xX1erWg,N5MWiqeENNI,2,UCY30JRSgfhYXA6i6xX1erWg
EsGNpHv16Ks,719,362,194,4.125027734132679,2.86353591160221,2.7472375690607733,2.941068139963168,5.8106500085436,3.706185567010309,35.635359116022094,54.08839779005525,20.883977900552487,25.027624309392262,59.668508287292816,16.02209944751381,24.30939226519337,50.3683241252302,24.125230202578276,25.506445672191525,UCY30JRSgfhYXA6i6xX1erWg,EsGNpHv16Ks,2,UCY30JRSgfhYXA6i6xX1erWg
Thyi2tLVoiw,510,225,180,2.9593545148171896,2.878222222222223,2.893333333333333,2.868148148148148,5.263511111111111,2.833333333333333,32.44444444444444,55.46666666666666,17.422222222222224,27.111111111111107,57.55555555555556,12.666666666666668,29.77777777777777,54.07407407407408,20.592592592592595,25.333333333333336,UCY30JRSgfhYXA6i6xX1erWg,Thyi2tLVoiw,2,UCY30JRSgfhYXA6i6xX1erWg
4411BFoqaR4,551,273,151,3.2395268592542665,2.6065934065934067,2.6062271062271063,2.6068376068376065,4.865935783421877,3.649006622516557,29.67032967032967,61.83150183150184,16.043956043956044,22.124542124542124,64.1025641025641,11.721611721611724,24.17582417582417,60.31746031746032,18.92551892551893,20.75702075702076,UCY30JRSgfhYXA6i6xX1erWg,4411BFoqaR4,2,UCY30JRSgfhYXA6i6xX1erWg
s9tLPlEMSMo,500,293,132,3.36209596750563,2.792491467576792,2.7372013651877136,2.8293515358361767,5.576957286172303,3.787878787878788,34.129692832764505,57.81569965870307,17.064846416382252,25.119453924914676,63.651877133105806,9.726962457337883,26.621160409556317,53.92491467576792,21.956769055745166,24.118316268486915,UCY30JRSgfhYXA6i6xX1erWg,s9tLPlEMSMo,2,UCY30JRSgfhYXA6i6xX1erWg
6BQPincFXkE,371,244,100,3.776082683052288,2.819672131147541,2.653688524590164,2.9303278688524586,6.267048786885246,3.71,38.52459016393443,57.04918032786885,16.721311475409834,26.22950819672132,63.31967213114754,11.475409836065571,25.204918032786885,52.86885245901639,20.21857923497268,26.91256830601093,UCY30JRSgfhYXA6i6xX1erWg,6BQPincFXkE,2,UCY30JRSgfhYXA6i6xX1erWg
a_O0wVVLbJ4,655,317,204,3.749658951246924,2.929337539432177,2.9227129337539437,2.9337539432176656,5.688245438238387,3.2107843137254903,35.01577287066246,54.82649842271293,17.160883280757098,28.01261829652997,57.88643533123028,11.987381703470032,30.126182965299684,52.78654048370137,20.60988433228181,26.603575184016822,UCY30JRSgfhYXA6i6xX1erWg,a_O0wVVLbJ4,2,UCY30JRSgfhYXA6i6xX1erWg
ZkJoZxnukzA,508,256,157,3.3514546711870725,2.68984375,2.61328125,2.7408854166666665,6.205098546974522,3.2356687898089174,38.28125,58.671875,18.75,22.578125,63.4765625,13.8671875,22.65625,55.46875000000001,22.00520833333333,22.526041666666664,UCY30JRSgfhYXA6i6xX1erWg,ZkJoZxnukzA,2,UCY30JRSgfhYXA6i6xX1erWg
hxL9SWeGe8A,480,280,163,3.2335257203561514,2.9285714285714284,2.875,2.964285714285714,5.446989921121824,2.9447852760736195,33.57142857142857,53.0,19.85714285714285,27.142857142857142,57.85714285714286,13.928571428571429,28.214285714285715,49.76190476190476,23.80952380952381,26.42857142857143,UCY30JRSgfhYXA6i6xX1erWg,hxL9SWeGe8A,2,UCY30JRSgfhYXA6i6xX1erWg
13f6sbj4Sr8,612,293,179,3.9847338440190647,2.5897610921501704,2.4624573378839587,2.6746302616609783,5.289206696283867,3.4189944134078214,32.42320819112628,60.95563139931741,17.81569965870307,21.22866894197952,66.55290102389078,13.48122866894198,19.965870307167236,57.22411831626849,20.70534698521047,22.070534698521044,UCY30JRSgfhYXA6i6xX1erWg,13f6sbj4Sr8,2,UCY30JRSgfhYXA6i6xX1erWg
IZbiL5eb8DU,418,207,111,4.19837503308305,2.865700483091788,2.7270531400966185,2.958132045088567,6.74687860033947,3.765765765765766,41.54589371980676,53.91304347826088,19.61352657004831,26.473429951690825,59.17874396135265,15.217391304347828,25.60386473429952,50.40257648953301,22.544283413848632,27.05314009661836,UCY30JRSgfhYXA6i6xX1erWg,IZbiL5eb8DU,2,UCY30JRSgfhYXA6i6xX1erWg
4rg0zsp9UPI,616,282,216,4.050067253410352,2.589361702127659,2.5248226950354606,2.632387706855792,5.404785185185185,2.851851851851852,33.33333333333333,61.205673758865245,17.588652482269502,21.20567375886525,65.0709219858156,12.94326241134752,21.98581560283688,58.62884160756501,20.685579196217493,20.685579196217493,UCY30JRSgfhYXA6i6xX1erWg,4rg0zsp9UPI,2,UCY30JRSgfhYXA6i6xX1erWg
49ORiDR-Ryo,693,334,199,3.980460362354572,3.054491017964072,2.9685628742514973,3.1117764471057883,6.602188716035267,3.4824120603015074,40.7185628742515,51.43712574850299,18.143712574850294,30.419161676646706,55.538922155688624,14.67065868263473,29.790419161676645,48.70259481037924,20.459081836327343,30.83832335329341,UCY30JRSgfhYXA6i6xX1erWg,49ORiDR-Ryo,2,UCY30JRSgfhYXA6i6xX1erWg
V1aOCbRoK7E,521,304,141,3.9121949472704154,2.8677631578947365,2.682565789473684,2.9912280701754383,6.104523758865248,3.695035460992908,37.5,55.26315789473684,18.48684210526316,26.25,63.15789473684211,11.67763157894737,25.164473684210527,50.0,23.026315789473685,26.973684210526315,UCY30JRSgfhYXA6i6xX1erWg,V1aOCbRoK7E,2,UCY30JRSgfhYXA6i6xX1erWg
wl6zjoDJStA,580,314,117,3.832812205358041,3.0121019108280254,2.805732484076433,3.14968152866242,6.984287985192444,4.957264957264957,42.6751592356688,50.509554140127385,22.10191082802548,27.38853503184713,56.847133757961785,18.471337579617835,24.681528662420384,46.28450106157113,24.52229299363057,29.1932059447983,UCY30JRSgfhYXA6i6xX1erWg,wl6zjoDJStA,2,UCY30JRSgfhYXA6i6xX1erWg
2bwk1QjMhIQ,109,98,25,5.064531939225617,3.2285714285714286,3.1887755102040813,3.2551020408163267,6.177786612244898,4.36,37.755102040816325,45.30612244897959,24.081632653061224,30.612244897959183,48.469387755102034,20.40816326530612,31.12244897959184,43.197278911564624,26.53061224489796,30.272108843537417,UCY30JRSgfhYXA6i6xX1erWg,2bwk1QjMhIQ,2,UCY30JRSgfhYXA6i6xX1erWg
gL5spmEM-HM,376,245,111,4.262167444585805,2.862040816326531,2.724489795918368,2.95374149659864,5.452830740945027,3.3873873873873874,33.46938775510204,53.87755102040816,20.6530612244898,25.46938775510204,59.38775510204081,16.53061224489796,24.081632653061227,50.20408163265306,23.401360544217685,26.39455782312925,UCY30JRSgfhYXA6i6xX1erWg,gL5spmEM-HM,2,UCY30JRSgfhYXA6i6xX1erWg
3kAorZwqza4,634,329,234,3.818272617946549,2.742249240121581,2.522796352583587,2.8885511651469105,5.749675078585718,2.709401709401709,35.56231003039514,56.2917933130699,21.88449848024316,21.82370820668693,65.34954407294833,14.74164133738602,19.908814589665653,50.253292806484296,26.64640324214793,23.100303951367785,UCY30JRSgfhYXA6i6xX1erWg,3kAorZwqza4,2,UCY30JRSgfhYXA6i6xX1erWg
